ts	current	anon	file	pgmajfault	io_read_bytes	events_high	events_oom
16:23:48	2972852224	2533720064	236584960	6448	31305728	0	0
16:23:53	2972962816	2533720064	236957696	6539	31678464	0	0
16:23:58	2972672000	2533720064	236957696	6539	31678464	0	0
16:24:03	2972524544	2533720064	236957696	6539	31678464	0	0
16:24:08	2972712960	2533720064	236957696	6539	31678464	0	0
16:24:13	2973024256	2533720064	237477888	6603	32198656	0	0
16:24:18	2972831744	2533720064	237477888	6603	32198656	0	0
16:24:23	2972729344	2533720064	237477888	6603	32198656	0	0
16:24:28	2973769728	2533089280	237477888	6603	32301056	0	0
16:24:33	2973294592	2533720064	237580288	6628	32301056	0	0
16:24:38	2973229056	2533720064	237580288	6628	32301056	0	0
16:24:43	2973519872	2533720064	237580288	6628	32301056	0	0
16:24:48	2973790208	2533720064	237580288	6628	32301056	0	0
16:24:53	2973573120	2533720064	237580288	6628	32301056	0	0
16:24:58	2973069312	2533720064	237580288	6628	32301056	0	0
16:25:03	2972622848	2533720064	237580288	6628	32301056	0	0
16:25:08	2973200384	2533720064	237613056	6636	32333824	0	0
16:25:13	2973642752	2533720064	237613056	6636	32333824	0	0
16:25:18	2973151232	2533720064	237613056	6636	32333824	0	0
16:25:23	3060695040	2627534848	237613056	6636	32333824	0	0
16:25:28	3171876864	2731089920	238039040	6740	32759808	0	0
16:25:33	3172511744	2731114496	238039040	6740	32759808	0	0
16:25:38	3173060608	2731114496	238039040	6740	32759808	0	0
16:25:43	3172687872	2731114496	238039040	6740	32759808	0	0
16:25:48	3172876288	2731114496	238039040	6740	32759808	0	0
16:25:53	3172462592	2731114496	238039040	6740	32759808	0	0
16:25:58	3279659008	2837565440	238039040	6740	32759808	0	0
16:26:03	3423371264	2980749312	238039040	6740	32759808	0	0
16:26:08	3423318016	2980749312	238039040	6740	32759808	0	0
16:26:13	3423375360	2980749312	238039040	6740	32759808	0	0
16:26:18	3423379456	2980749312	238039040	6740	32759808	0	0
16:26:23	3423199232	2980749312	238039040	6740	32759808	0	0
16:26:28	3423318016	2980749312	238039040	6740	32759808	0	0
16:26:33	3423256576	2980749312	238039040	6740	32759808	0	0
16:26:38	3423510528	2980753408	238039040	6740	32759808	0	0
16:26:43	3423150080	2980753408	238039040	6740	32759808	0	0
16:26:49	3422609408	2980753408	238039040	6740	32759808	0	0
16:26:54	3422568448	2980753408	238039040	6740	32759808	0	0
16:26:59	3423870976	2980753408	238039040	6740	32759808	0	0
16:27:04	3423870976	2980753408	238039040	6740	32759808	0	0
16:27:09	3423608832	2980753408	238039040	6740	32759808	0	0
16:27:14	3423780864	2980753408	238039040	6740	32759808	0	0
16:27:19	3423223808	2980753408	238039040	6740	32759808	0	0
16:27:24	3423182848	2980753408	238039040	6740	32759808	0	0
16:27:29	3423526912	2980753408	238039040	6740	32759808	0	0
16:27:34	3424186368	2980753408	238039040	6740	32759808	0	0
16:27:39	3423907840	2980753408	238039040	6740	32759808	0	0
16:27:44	3424489472	2980773888	238039040	6740	32759808	0	0
16:27:49	3424153600	2980777984	238039040	6740	32759808	0	0
16:27:54	3424555008	2980777984	238039040	6740	32759808	0	0
16:27:59	3424276480	2980777984	238039040	6740	32759808	0	0
